"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|CP002688.1_cds_AED92251.1_39898",276.640649674822,0.0767909293328131,0.0872657546029163,15.4555554104876,0.0169945779535458,0.0410552745013438
"lcl|CP002684.1_cds_AEE28337.1_1622",159.567920196704,0.0738688502902778,0.125764196360611,15.4548922852247,0.0169989387616301,0.0410621344905094
"lcl|CP002686.1_cds_AEE76188.1_23816",680.768844494527,0.126112305344695,0.104903308374992,15.4513620928696,0.0170221718659052,0.0411145765343813
"lcl|CP002686.1_cds_AEE80025.1_29094",76.419260768587,0.569353132507691,0.13714406813505,15.4506575029757,0.017026812592858,0.0411184271901601
"lcl|CP002685.1_cds_AEC09644.1_18454",2296.00983060302,0.114237649080122,0.0422718671853461,15.4508680940036,0.0170254254243524,0.0411184271901601
"lcl|CP002688.1_cds_AED93605.1_41730",4.83713171925779,-0.138546871942219,0.607663901310191,15.4454372040027,0.0170612334578883,0.0411978652797422
"lcl|CP002684.1_cds_AEE30837.1_5007",770.774567815542,-0.456997380661716,0.0847959780928679,15.443695903613,0.0170727298126158,0.0412219381540027
"lcl|CP002688.1_cds_AED90880.1_37976",9.09319846282151,-0.984531999035905,0.964556300130535,15.4414322550527,0.0170876858889286,0.0412506700845769
"lcl|CP002686.1_cds_AEE75538.1_22937",128.321296636672,-0.282796198404197,0.175675977065353,15.4415821232545,0.0170866953120022,0.0412506700845769
"lcl|CP002684.1_cds_ANM58670.1_12094",45.857369496008,-1.08195737524753,0.670891220517859,15.4339471491198,0.0171372298799466,0.0413665727782598
"lcl|CP002686.1_cds_AEE80089.1_29175",397.902755820775,-0.0283259126030228,0.0873498142604443,15.4336539341371,0.0171391734703113,0.0413675651517868
"lcl|CP002687.1_cds_AEE86459.1_36222",693.176484951204,-0.0646856178694939,0.0701052505436316,15.4320170506884,0.0171500275145496,0.0413900619336391
"lcl|CP002688.1_cds_AED93252.1_41249",632.318147261178,-0.159011549073571,0.138390885219015,15.4298744576788,0.0171642448269051,0.0414178001740436
"lcl|CP002686.1_cds_AEE76697.1_24532",5781.80608774721,-0.110022550727819,0.0716591179610728,15.4298225266407,0.0171645895586807,0.0414178001740436
"lcl|CP002687.1_cds_AEE87162.1_37145",867.489989279855,0.384914689394393,0.079494562429539,15.4277134578124,0.0171785957120222,0.0414413333769602
"lcl|CP002686.1_cds_AEE73873.1_20657",986.969448069468,0.229702296016126,0.0703921666918634,15.4276604411327,0.0171789479324363,0.0414413333769602
"lcl|CP002684.1_cds_ANM58231.1_1968",2870.39038574514,0.190173486632103,0.0596397492498336,15.4277242975087,0.0171785236985127,0.0414413333769602
"lcl|CP002687.1_cds_AEE84726.2_33824",38.8568942387117,0.855366719384171,0.807180803580348,15.4272513716535,0.0171816658497376,0.0414441862164075
"lcl|CP002684.1_cds_AEE35728.1_11595",529.716997054926,0.155587665486856,0.0692678307691666,15.4247967734123,0.0171979832096683,0.0414798390602026
"lcl|CP002687.1_cds_AEE82122.1_30162",1145.06709486493,-0.0489101922708414,0.0497523059112141,15.4226818862572,0.0172120541830094,0.0415100679546284
"lcl|CP002686.1_cds_AEE79096.1_27801",80.8493565975564,0.193204889881127,0.184530485657278,15.4214691223936,0.0172201280348061,0.0415258295668711
"lcl|CP002688.1_cds_AED93039.1_40949",6.93705952352838,0.0687677411746834,1.21627837146327,15.420301343411,0.0172279058318056,0.041540874499666
"lcl|CP002684.1_cds_AEE31069.1_5303",17.811912914836,0.0186160631301837,0.66766860209529,15.4174067143783,0.0172471995323449,0.0415836820450266
"lcl|CP002687.1_cds_AEE86965.1_36895",645.607943816085,1.23063543514621,0.183964290594199,15.4162324613405,0.0172550322316706,0.0415988514835863
"lcl|CP002688.1_cds_AED91638.1_39029",8.38382450486534,2.24508534327837,1.22830656284319,15.4106636106461,0.0172922249185991,0.041684793664285
"lcl|CP002685.1_cds_AEC10468.1_19582",11.8822530985709,1.39293710015944,1.72427660924975,15.4019421172725,0.0173506274607699,0.0418218446000557
"lcl|CP002685.1_cds_AEC07134.1_15026",159.83841318087,0.263083855874765,0.170004913320109,15.3955348053463,0.0173936536313463,0.0419218112611216
"lcl|CP002684.1_cds_AEE34724.1_10273",324.97701703339,-0.446567555960401,0.0959873441938807,15.3945616731737,0.0174001973061618,0.0419338385932087
"lcl|CP002687.1_cds_ANM67865.1_35766",71.4414703613921,-0.0392288450416208,1.70521000762475,15.3932920434596,0.0174087382760726,0.0419506767563207
"lcl|CP002687.1_cds_AEE86630.1_36469",1676.88372037336,0.0901884820907251,0.0499444479509923,15.3916231672209,0.0174199711371261,0.0419739981143964
"lcl|CP002684.1_cds_AEE27843.1_910",381.553928392713,-0.0450646518690401,0.100725234540437,15.3896951023422,0.0174329571832649,0.0420015392899903
"lcl|CP002684.1_cds_AEE29157.2_2744",57.326811435632,0.274841487485849,0.276288201602972,15.3882822802768,0.0174424788114117,0.0420206451947153
"lcl|CP002684.1_cds_AEE34438.1_9884",196.100047810575,-0.0192957553706859,0.15580665156094,15.3880565570509,0.0174440005205594,0.0420206451947153
"lcl|CP002686.1_cds_ANM64290.1_25658",14.9726803687293,1.45608832476432,1.32492222113178,15.3820451124164,0.0174845733675745,0.0421108648719045
"lcl|CP002684.1_cds_AEE34355.1_9778",223.55074768497,-0.0420222695813839,0.126824715171652,15.3821993455475,0.0174835312785866,0.0421108648719045
"lcl|CP002686.1_cds_AEE74944.1_22130",233.70947757591,0.146711157942739,0.108071068052252,15.3784373021595,0.0175089668096382,0.0421658533374409
